scrutin_id,legislature,numero,date_scrutin,titre,objet,code_type_vote,libelle_type_vote,sort_code,sort_libelle,mode_publication,nombre_votants,suffrages_exprimes,pour,contre,abstentions,non_votants,demandeur,organe_ref,session_ref,seance_ref
VTANR5L15V424,15,424,2018-03-21,l'amendement n° 17 de M. Lachaud à l'article 2 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,l'amendement n° 17 de M. Lachaud à l'article 2 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,93,89,89,0,4,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20954
VTANR5L15V425,15,425,2018-03-21,l'amendement n° 31 de M. Lachaud à l'article 2 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,l'amendement n° 31 de M. Lachaud à l'article 2 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,92,73,15,58,19,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20954
VTANR5L15V426,15,426,2018-03-21,l'amendement n° 167 de Mme Marianne Dubois à l'article 2 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,l'amendement n° 167 de Mme Marianne Dubois à l'article 2 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,88,84,21,63,4,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20954
VTANR5L15V427,15,427,2018-03-22,l'amendement n° 162 M. Pueyo à l'article 3 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,l'amendement n° 162 M. Pueyo à l'article 3 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,74,73,14,59,1,2,"Président du groupe ""Nouvelle Gauche""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20956
VTANR5L15V428,15,428,2018-03-22,l'amendement n° 47 M. de la Verpillière à l'article 3 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,l'amendement n° 47 M. de la Verpillière à l'article 3 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,73,72,13,59,1,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20956
VTANR5L15V429,15,429,2018-03-22,l'amendement n° 196 de M. Chassaigne à l'article 9 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,l'amendement n° 196 de M. Chassaigne à l'article 9 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,55,45,6,39,10,2,"Président du groupe de la ""Gauche démocrate et républicaine""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20956
VTANR5L15V430,15,430,2018-03-22,l'amendement n°357 de Mme Dubois après l'article 11 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,l'amendement n°357 de Mme Dubois après l'article 11 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,47,44,18,26,3,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20956
VTANR5L15V431,15,431,2018-03-22,l'amendement n° 195 de M. Chassaigne et l'amendement identique suivant à l'article 18 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,l'amendement n° 195 de M. Chassaigne et l'amendement identique suivant à l'article 18 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,51,44,9,35,7,2,"Président du groupe de la"" Gauche démocrate et républicaine""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20957
VTANR5L15V432,15,432,2018-03-22,l'amendement n° 170 de la commission des lois et l'amendement identique suivant à l'article 18 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,l'amendement n° 170 de la commission des lois et l'amendement identique suivant à l'article 18 du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,55,48,11,37,7,2,"Président du groupe de la ""Gauche démocrate et républicaine""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20957
VTANR5L15V433,15,433,2018-03-27,l'ensemble du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,l'ensemble du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense (première lecture).,SPS,scrutin public solennel,adopté,l'Assemblée nationale a adopté,DecompteNominatif,563,426,389,37,137,1,Conférence des Présidents,PO717460,SCR5A2018O1,RUANR5L15S2018IDS20964
VTANR5L15V434,15,434,2018-03-28,"l'ensemble de la proposition de loi portant transposition de la directive du Parlement européen et du Conseil sur la protection des savoir-faire et des informations commerciales non divulgués contre l'obtention, l'utlisation et la divulgation illicites (première lecture).","l'ensemble de la proposition de loi portant transposition de la directive du Parlement européen et du Conseil sur la protection des savoir-faire et des informations commerciales non divulgués contre l'obtention, l'utlisation et la divulgation illicites (première lecture).",SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,66,66,46,20,0,2,"Président du groupe ""La France insoumise""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20966
VTANR5L15V435,15,435,2018-03-28,l'amendement n° 77 du Gouvernement à l'article premier de la proposition de loi visant à simplifier et mieux encadrer le régime d'ouverture et de contrôle des établissements privés hors contrat (première lecture).,l'amendement n° 77 du Gouvernement à l'article premier de la proposition de loi visant à simplifier et mieux encadrer le régime d'ouverture et de contrôle des établissements privés hors contrat (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,54,51,44,7,3,2,"Président du groupe ""Nouvelle Gauche""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20967
VTANR5L15V436,15,436,2018-03-29,l'amendement n° 41 de M. Pupponi à l'article premier de la proposition de loi visant à simplifier et mieux encadrer le régime d'ouverture et de contrôle des établissements privés hors contrat (première lecture).,l'amendement n° 41 de M. Pupponi à l'article premier de la proposition de loi visant à simplifier et mieux encadrer le régime d'ouverture et de contrôle des établissements privés hors contrat (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,40,39,6,33,1,2,"Président du groupe ""Nouvelle Gauche""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20968
VTANR5L15V437,15,437,2018-03-29,l'amendement n° 14 de M. Larive après l'article premier de la proposition de loi visant à simplifier et mieux encadrer le régime d'ouverture et de contrôle des établissements privés hors contrat (première lecture).,l'amendement n° 14 de M. Larive après l'article premier de la proposition de loi visant à simplifier et mieux encadrer le régime d'ouverture et de contrôle des établissements privés hors contrat (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,61,61,4,57,0,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20968
VTANR5L15V438,15,438,2018-04-03,la demande de constitution de commission spéciale pour l'examen de la proposition de loi portant suppression de la prise en compte des revenus du conjoint dans la base de calcul de l'allocation aux adultes handicapés.,la demande de constitution de commission spéciale pour l'examen de la proposition de loi portant suppression de la prise en compte des revenus du conjoint dans la base de calcul de l'allocation aux adultes handicapés.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,169,162,48,114,7,2,"Président du groupe de la ""Gauche démocrate et républicaine""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20981
VTANR5L15V439,15,439,2018-04-05,"la motion de renvoi en commission, déposée par M. Richard Ferrand, de la proposition de loi relative à l'exonération fiscale et sociale des heures supplémentaires (première lecture).","la motion de renvoi en commission, déposée par M. Richard Ferrand, de la proposition de loi relative à l'exonération fiscale et sociale des heures supplémentaires (première lecture).",SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,120,120,67,53,0,2,"Président du groupe ""Les Républicains""Président du groupe ""UDI, Agir et Indépendants""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20986
VTANR5L15V440,15,440,2018-04-05,"la motion de rejet préalable, déposée par M. Richard Ferrand, de la proposition de loi visant à augmenter le pouvoir d'achat grâce à la création d'un ticket-carburant (première lecture).","la motion de rejet préalable, déposée par M. Richard Ferrand, de la proposition de loi visant à augmenter le pouvoir d'achat grâce à la création d'un ticket-carburant (première lecture).",SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,106,106,64,42,0,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20987
VTANR5L15V441,15,441,2018-04-05,"la motion de renvoi en commission, déposée par M. Richard Ferrand, de la proposition de loi visant à attribuer la carte du combattant aux soldats engagés en Algérie après les accords d'Évian du 2 juillet 1962 jusqu'au 1er juillet 1964 (première lecture).","la motion de renvoi en commission, déposée par M. Richard Ferrand, de la proposition de loi visant à attribuer la carte du combattant aux soldats engagés en Algérie après les accords d'Évian du 2 juillet 1962 jusqu'au 1er juillet 1964 (première lecture).",SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,95,95,57,38,0,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20987
VTANR5L15V442,15,442,2018-04-05,l'amendement n° 12 de M. Saddier et l'amendement identique suivant à l'article premier de la proposition de loi relative à l'accueil des gens du voyage et à la lutte contre les installations illicites (première lecture).,l'amendement n° 12 de M. Saddier et l'amendement identique suivant à l'article premier de la proposition de loi relative à l'accueil des gens du voyage et à la lutte contre les installations illicites (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,42,41,10,31,1,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20988
VTANR5L15V443,15,443,2018-04-05,l'amendement n° 13 de M. Saddier et l'amendement identique suivant à l'article premier de la proposition de loi relative à l'accueil des gens du voyage et à la lutte contre les installations illicites (première lecture).,l'amendement n° 13 de M. Saddier et l'amendement identique suivant à l'article premier de la proposition de loi relative à l'accueil des gens du voyage et à la lutte contre les installations illicites (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,36,36,7,29,0,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2018O1,RUANR5L15S2018IDS20988
