acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name,dim1_raw,dim2_raw,group_members,group_dim1_mean,group_dim2_mean,distance_to_group_center,distance_to_group_label,close_to_group,far_from_group,rank_left_to_right,percentile_left_to_right,ideal_rank_left_to_right,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share,yes_no_votes_with_group_majority,votes_with_group,votes_against_group,group_loyalty_rate,groupe_couleur_dep,position_politique_dep,departement_dep,date_naissance,rank_abstention_in_group,rank_most_loyal_in_group,dim1_sen_space,dim2_sen_space
PA267534,-0.4633745032745863,-0.2465811655630494,Pane,Luce,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Seine-Maritime,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Luce Pane,-0.4633745032745863,-0.260346590254816,316,-0.3421714223457844,-0.2915641736600459,0.1292813128185514,intermédiaire,False,False,53.0,0.1677215189873417,65.0,14,10,4,0,0,0.0,0.0,1.0,14,14,0,1.0,,Majoritaire,Seine-Maritime,1955-09-28,109.5,94.0,-0.7582582560321978,0.225674060363165
PA267551,0.7447808000340785,0.2402493181417845,Lamblin,Jacques,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Meurthe-et-Moselle,Vétérinaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jacques Lamblin,0.7447808000340785,0.2536612666520343,199,0.4616419344258717,0.2097077253158779,0.2847813303400446,éloigné,False,True,186.0,0.9346733668341708,607.0,53,28,23,2,0,0.0377358490566037,0.0,0.9622641509433962,51,51,0,1.0,,Opposition,Meurthe-et-Moselle,1952-08-29,62.5,36.5,0.7049451715264567,-0.09253888373788749
PA267556,0.4635289774570086,0.0772691788087035,Marty,Alain,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Moselle,Gynécologue obstétricien,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Alain Marty,0.4635289774570086,0.0815827404688454,199,0.4616419344258717,0.2097077253158779,0.1324519895370935,intermédiaire,False,False,117.0,0.5879396984924623,536.0,45,16,23,6,0,0.1333333333333333,0.0,0.8666666666666667,39,39,0,1.0,,Opposition,Moselle,1946-03-07,198.0,36.5,0.32975825042291007,-0.06724320664424621
PA267576,0.3321092250825054,0.2688972901114101,Bonnot,Marcel,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Doubs,"Avocat, ancien bâtonnier de l'Ordre","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Marcel Bonnot,0.3321092250825054,0.2839085152728967,199,0.4616419344258717,0.2097077253158779,0.1424153340427832,intermédiaire,False,False,38.0,0.1909547738693467,453.0,34,10,22,2,0,0.0588235294117647,0.0,0.9411764705882352,32,31,1,0.96875,,Opposition,Doubs,1946-05-24,117.5,129.0,0.340854282293436,0.2076881577434905
PA267585,0.1477901601438126,0.1586630506274009,Vercamer,Francis,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Nord,Ingénieur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Francis Vercamer,0.1477901601438126,0.1675204354555985,32,0.1629270516821792,0.1112757391863862,0.0497461834822732,proche,True,False,13.0,0.40625,394.0,221,86,99,36,0,0.1628959276018099,0.0,0.8371040723981901,185,184,1,0.9945945945945946,,Opposition,Nord,1958-05-10,8.0,6.0,0.0925905542800543,0.22090068243514333
PA267591,0.4339846082123291,0.0036865119022134,Fenech,Georges,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Rhône,Magistrat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Georges Fenech,0.4339846082123291,0.003892311894477,199,0.4616419344258717,0.2097077253158779,0.2078693533682178,intermédiaire,False,False,109.0,0.5477386934673367,528.0,56,25,29,2,0,0.0357142857142857,0.0,0.9642857142857144,54,51,3,0.9444444444444444,,Opposition,Rhône,1954-10-26,56.5,165.5,0.2510420367023407,-0.1200631944111033
PA267598,0.8410016995791079,0.2553867577307597,Pons,Josette,PO656006,UMP,Union pour un Mouvement Populaire,UMP,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Var,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Josette Pons,0.8410016995791079,0.2696437557167568,199,0.4616419344258717,0.2097077253158779,0.3820999940061217,éloigné,False,True,196.0,0.984924623115578,617.0,60,32,28,0,0,0.0,0.0,1.0,60,60,0,1.0,,Opposition,Var,1947-12-12,4.0,36.5,0.805026017947766,-0.1411050276546557
PA267605,0.615831217569115,0.1019989735152927,Pécresse,Valérie,PO656006,UMP,Union pour un Mouvement Populaire,UMP,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Yvelines,Maître des requêtes au Conseil d'État,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Valérie Pécresse,0.615831217569115,0.1076930790863983,199,0.4616419344258717,0.2097077253158779,0.1880837851880573,intermédiaire,False,False,166.0,0.8341708542713567,586.0,12,4,8,0,0,0.0,0.0,1.0,12,12,0,1.0,,Opposition,Yvelines,1967-07-14,4.0,36.5,0.4887059385689137,-0.14335938769458056
PA267623,-0.1484813629753602,-0.3690283600854714,Da Silva,Carlos,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Essonne,Professeur des écoles,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Carlos Da Silva,-0.1484813629753602,-0.3896294148671019,316,-0.3421714223457844,-0.2915641736600459,0.2086061822609089,intermédiaire,False,False,310.0,0.981012658227848,352.0,12,8,4,0,0,0.0,0.0,1.0,12,11,1,0.9166666666666666,,Majoritaire,Essonne,1974-11-16,109.5,276.0,-0.5504554662065616,-0.1022493538879291
PA267628,0.3662175652226,0.3173242409528036,Kosciusko-Morizet,Nathalie,PO656006,UMP,Union pour un Mouvement Populaire,UMP,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Essonne,Ingénieur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Nathalie Kosciusko-Morizet,0.3662175652226,0.3350389067576049,199,0.4616419344258717,0.2097077253158779,0.1438301938943106,intermédiaire,False,False,62.0,0.3115577889447236,478.0,60,34,24,2,0,0.0333333333333333,0.0,0.9666666666666668,58,53,5,0.913793103448276,,Opposition,Essonne,1973-05-14,53.0,181.0,0.40630641670507045,0.23278223076252214
PA267673,0.1472226161307137,0.0806128596586222,Folliot,Philippe,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Tarn,Directeur d'un organisme de financement du logement social,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Philippe Folliot,0.1472226161307137,0.0851130827242601,32,0.1629270516821792,0.1112757391863862,0.0344505656981754,proche,True,False,12.0,0.375,393.0,164,47,76,41,0,0.25,0.0,0.75,122,120,2,0.9836065573770492,,Opposition,Tarn,1963-07-14,25.0,14.5,0.03773032915955565,0.14458637571886193
PA267680,0.7013611747309001,0.0902739978114761,Ginesy,Charles-Ange,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Alpes-Maritimes,Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Charles-Ange Ginesy,0.7013611747309001,0.0953135551339547,199,0.4616419344258717,0.2097077253158779,0.2678240643370487,éloigné,False,True,183.0,0.9195979899497488,604.0,57,31,24,2,0,0.0350877192982456,0.0,0.9649122807017544,55,53,2,0.9636363636363636,,Opposition,Alpes-Maritimes,1956-05-14,54.5,143.0,0.5601383816984045,-0.2112706389533905
PA267689,0.7946970068344112,0.2345947383328931,de Rocca Serra,Camille,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Corse-du-Sud,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Camille de Rocca Serra,0.7946970068344112,0.2476910192115737,199,0.4616419344258717,0.2097077253158779,0.3339835994086634,éloigné,False,True,191.0,0.9597989949748744,612.0,57,25,29,3,0,0.0526315789473684,0.0,0.9473684210526316,54,53,1,0.9814814814814816,,Opposition,Corse-du-Sud,1954-05-21,95.5,87.5,0.7474610728187192,-0.1310051114016434
PA267695,-0.2269733861513358,-0.2314563448046945,Adam,Patricia,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Finistère,Cadre d'action sociale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Patricia Adam,-0.2269733861513358,-0.244377424468526,316,-0.3421714223457844,-0.2915641736600459,0.1299366716241481,intermédiaire,False,False,254.0,0.8037974683544303,290.0,26,15,11,0,0,0.0,0.0,1.0,26,26,0,1.0,,Majoritaire,Finistère,1953-04-15,109.5,94.0,-0.5277341223027674,0.08467317013666567
PA267706,-0.3188469128104912,-0.4561517028441636,Appéré,Nathalie,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Ille-et-Vilaine,Directrice d'équipement social et culturel,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Nathalie Appéré,-0.3188469128104912,-0.4816164292322659,316,-0.3421714223457844,-0.2915641736600459,0.1662320291279475,intermédiaire,False,False,155.0,0.490506329113924,182.0,21,11,10,0,0,0.0,0.0,1.0,21,21,0,1.0,,Majoritaire,Ille-et-Vilaine,1975-07-08,109.5,94.0,-0.769646128318989,-0.07552883966725762
PA267728,0.3144243792303243,0.1743065864552322,Priou,Christophe,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Loire-Atlantique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Christophe Priou,0.3144243792303243,0.1840372736455922,199,0.4616419344258717,0.2097077253158779,0.1514141644311548,intermédiaire,False,False,27.0,0.135678391959799,442.0,36,9,25,2,0,0.0555555555555555,0.0,0.9444444444444444,34,32,2,0.9411764705882352,,Opposition,Loire-Atlantique,1958-05-02,108.0,170.0,0.2585505194165683,0.12640753499708035
PA267735,0.7884774386029322,0.2234082317912131,de Ganay,Claude,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Loiret,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Claude de Ganay,0.7884774386029322,0.2358800245302102,199,0.4616419344258717,0.2097077253158779,0.3271225315815986,éloigné,False,True,190.0,0.9547738693467336,611.0,55,28,26,1,0,0.0181818181818181,0.0,0.9818181818181818,54,54,0,1.0,,Opposition,Loiret,1953-09-05,13.0,36.5,0.7338860088847441,-0.1378958242427794
PA267743,0.6537367730329519,0.0999470559715614,Courtial,Édouard,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Oise,Consultant,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Édouard Courtial,0.6537367730329519,0.105526612986789,199,0.4616419344258717,0.2097077253158779,0.2212415683238404,intermédiaire,False,False,177.0,0.8894472361809045,597.0,45,26,18,1,0,0.0222222222222222,0.0,0.9777777777777776,44,43,1,0.9772727272727272,,Opposition,Oise,1973-06-28,23.0,103.5,0.5225525713552828,-0.1703670531141228
PA267762,0.3023468460320515,0.1884354242858053,Decool,Jean-Pierre,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",14,Nord,Professeur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jean-Pierre Decool,0.3023468460320515,0.198954855631441,199,0.4616419344258717,0.2097077253158779,0.1607091658167294,intermédiaire,False,False,22.0,0.1105527638190954,437.0,40,18,20,2,0,0.05,0.0,0.95,38,38,0,1.0,,Opposition,Nord,1952-10-19,86.5,36.5,0.257146460559448,0.14825272468496473
PA267765,0.1550725482701647,0.1539991244154757,Villain,François-Xavier,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",18,Nord,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,François-Xavier Villain,0.1550725482701647,0.1625961449741979,32,0.1629270516821792,0.1112757391863862,0.0434393930584041,proche,True,False,14.0,0.4375,395.0,117,25,59,33,0,0.282051282051282,0.0,0.717948717948718,84,82,2,0.9761904761904762,,Opposition,Nord,1950-05-31,28.0,19.0,0.09612092495801866,0.21151676704639163
PA267775,0.6753252347006732,0.2344672715187089,Cochet,Philippe,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Rhône,Gérant de société,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Philippe Cochet,0.6753252347006732,0.2475564365463983,199,0.4616419344258717,0.2097077253158779,0.2151129655425285,intermédiaire,False,False,179.0,0.8994974874371859,600.0,47,25,21,1,0,0.0212765957446808,0.0,0.9787234042553192,46,44,2,0.9565217391304348,,Opposition,Rhône,1961-05-23,21.0,155.0,0.6362846624270695,-0.052427241966908567
PA267785,0.7004920831508183,0.2003839622258002,Larrivé,Guillaume,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Yonne,Maître des requêtes au Conseil d'État-Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Guillaume Larrivé,0.7004920831508183,0.2115704222101162,199,0.4616419344258717,0.2097077253158779,0.2390320608288541,intermédiaire,False,False,182.0,0.914572864321608,603.0,93,46,45,2,0,0.021505376344086,0.0,0.978494623655914,91,87,4,0.956043956043956,,Opposition,Yonne,1977-01-24,22.0,156.0,0.6359790243390826,-0.10250869748491248
PA267794,0.7572111572921824,0.1643678506037839,Tabarot,Michèle,PO656006,UMP,Union pour un Mouvement Populaire,UMP,Mme,MTA,9,Alpes-Maritimes,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/tabarot-michele,,Opposition,Michèle Tabarot,0.7572111572921824,0.1735437066107399,199,0.4616419344258717,0.2097077253158779,0.2990265368570207,éloigné,False,True,188.0,0.9447236180904522,609.0,46,24,20,2,0,0.0434782608695652,0.0,0.9565217391304348,44,44,0,1.0,,Opposition,Alpes-Maritimes,1962-10-13,76.0,36.5,0.6636905121185783,-0.17529196167076544
PA267797,0.5915160724312436,0.1780474933705241,Vautrin,Catherine,PO656006,UMP,Union pour un Mouvement Populaire,UMP,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Marne,Directrice marketing,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Catherine Vautrin,0.5915160724312436,0.1879870171616187,199,0.4616419344258717,0.2097077253158779,0.1336774551279009,intermédiaire,False,False,160.0,0.8040201005025126,580.0,79,27,24,3,25,0.0379746835443038,0.3164556962025316,0.6455696202531646,51,50,1,0.9803921568627452,,Opposition,Marne,1960-07-26,64.0,92.0,0.5190168717315049,-0.05260640152766158
PA267801,0.1401872362851957,0.1222646032387665,Jégo,Yves,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Seine-et-Marne,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Yves Jégo,0.1401872362851957,0.1290900401471731,32,0.1629270516821792,0.1112757391863862,0.0252557782982545,proche,True,False,10.0,0.3125,391.0,138,41,69,28,0,0.2028985507246377,0.0,0.7971014492753623,110,105,5,0.9545454545454546,,Opposition,Seine-et-Marne,1961-04-17,16.0,28.0,0.060177674630614325,0.1901499482817085
PA267813,0.3588428783952708,0.3191046434961186,Geoffroy,Guy,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Seine-et-Marne,Proviseur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Guy Geoffroy,0.3588428783952708,0.3369187004976282,199,0.4616419344258717,0.2097077253158779,0.1501177258957679,intermédiaire,False,False,57.0,0.2864321608040201,473.0,77,38,35,4,0,0.0519480519480519,0.0,0.948051948051948,73,69,4,0.9452054794520548,,Opposition,Seine-et-Marne,1949-05-26,93.0,164.0,0.4006828826834817,0.23939378318418286
PA267822,0.5416524419785607,0.2382309384419856,Bénisti,Jacques Alain,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Val-de-Marne,Cadre d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jacques Alain Bénisti,0.5416524419785607,0.2515302106507282,199,0.4616419344258717,0.2097077253158779,0.0849426571627957,proche,True,False,140.0,0.7035175879396985,560.0,37,15,19,3,0,0.081081081081081,0.0,0.918918918918919,34,34,0,1.0,,Opposition,Val-de-Marne,1952-04-10,163.5,36.5,0.5145083699100366,0.03940269383937378
PA267835,-0.3029671841846629,-0.3376286564844747,Le Bouillonnec,Jean-Yves,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Val-de-Marne,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean-Yves Le Bouillonnec,-0.3029671841846629,-0.3564768188492154,316,-0.3421714223457844,-0.2915641736600459,0.0604889152463163,proche,True,False,176.0,0.5569620253164557,208.0,30,16,14,0,0,0.0,0.0,1.0,30,30,0,1.0,,Majoritaire,Val-de-Marne,1950-09-15,109.5,94.0,-0.6723625008359304,0.03045672560975718
PA267886,0.3610644919888084,0.2108683261735347,Poniatowski,Axel,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Val-d'Oise,Directeur de société,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Axel Poniatowski,0.3610644919888084,0.2226400770986006,199,0.4616419344258717,0.2097077253158779,0.1005841385186132,intermédiaire,False,False,61.0,0.3065326633165829,477.0,49,25,22,2,0,0.0408163265306122,0.0,0.9591836734693876,47,46,1,0.9787234042553192,,Opposition,Val-d'Oise,1951-08-03,67.5,99.5,0.327405178162242,0.13158106784894047
PA267895,0.3542886755417888,0.1660995126135693,Chartier,Jérôme,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Val-d'Oise,Ancien associé gérant,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jérôme Chartier,0.3542886755417888,0.1753720388707972,199,0.4616419344258717,0.2097077253158779,0.1158723366818963,intermédiaire,False,False,52.0,0.2613065326633166,468.0,36,11,23,2,0,0.0555555555555555,0.0,0.9444444444444444,34,33,1,0.9705882352941176,,Opposition,Val-d'Oise,1966-11-14,108.0,123.5,0.2899352523531845,0.09206067948970474
PA267918,-0.2578362907418677,-0.1469785361173668,Guilbert,Thérèse,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Pas-de-Calais,Retraitée de l'Éducation nationale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Thérèse Guilbert,-0.2578362907418677,-0.1551836314481875,316,-0.3421714223457844,-0.2915641736600459,0.1673840524251726,intermédiaire,False,False,230.0,0.7278481012658228,263.0,88,79,8,1,0,0.0113636363636363,0.0,0.9886363636363636,87,86,1,0.9885057471264368,,Majoritaire,Pas-de-Calais,1943-02-18,225.0,194.0,-0.4976487794349713,0.18802539351708542
PA267923,-0.5559344201847859,-0.3780640626336822,Delcourt,Guy,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",13,Pas-de-Calais,Retraité de la fonction publique territoriale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Guy Delcourt,-0.5559344201847859,-0.3991695366505798,316,-0.3421714223457844,-0.2915641736600459,0.2306010625248035,intermédiaire,False,False,24.0,0.0759493670886076,30.0,16,13,3,0,0,0.0,0.0,1.0,16,16,0,1.0,,Majoritaire,Pas-de-Calais,1947-07-13,109.5,94.0,-0.9359222370089308,0.15751083251703443
PA267954,-0.4154937641543625,-0.328427118594701,Hoffman-Rispal,Danièle,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Paris,Comptable,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Danièle Hoffman-Rispal,-0.4154937641543625,-0.3467616039452995,316,-0.3421714223457844,-0.2915641736600459,0.0820673048025178,proche,True,False,81.0,0.2563291139240506,95.0,71,71,0,0,0,0.0,0.0,1.0,71,71,0,1.0,,Majoritaire,Paris,1951-06-22,109.5,94.0,-0.7706746787149783,0.1136877321142441
